Date,Ticker,TimeBarStart,OpenBarTime,OpenBidPrice,OpenBidSize,OpenAskPrice,OpenAskSize,FirstTradeTime,FirstTradePrice,FirstTradeSize,HighBidTime,HighBidPrice,HighBidSize,HighAskTime,HighAskPrice,HighAskSize,HighTradeTime,HighTradePrice,HighTradeSize,LowBidTime,LowBidPrice,LowBidSize,LowAskTime,LowAskPrice,LowAskSize,LowTradeTime,LowTradePrice,LowTradeSize,CloseBarTime,CloseBidPrice,CloseBidSize,CloseAskPrice,CloseAskSize,LastTradeTime,LastTradePrice,LastTradeSize,MinSpread,MaxSpread,CancelSize,VolumeWeightPrice,NBBOQuoteCount,TradeAtBid,TradeAtBidMid,TradeAtMid,TradeAtMidAsk,TradeAtAsk,TradeAtCrossOrLocked,Volume,TotalTrades,FinraVolume,FinraVolumeWeightPrice,UptickVolume,DowntickVolume,RepeatUptickVolume,RepeatDowntickVolume,UnknownTickVolume,TradeToMidVolWeight,TradeToMidVolWeightRelative,TimeWeightBid,TimeWeightAsk
20200130,AMZN,17:15,17:15:00.000000000,2090.11,100,2091.90,100,17:15:00.099988977,2090.11,30,17:15:35.890988328,2090.90,200,17:15:19.888680104,2092.00,1000,17:15:17.103231514,2091.90,25,17:15:41.416966321,2087.52,100,17:15:43.441503191,2089.98,100,17:15:55.172221968,2088.00,4,17:15:59.999999999,2088.00,100,2089.99,100,17:15:59.381966949,2088.50,14,0.05,4.48,,2090.37556,160,3027,1402,548,226,130,0,5111,178,222,2090.72297,750,1547,618,2418,0,-46.49922,-0.35139,2089.60378,2091.39365
20200130,AMZN,17:16,17:16:00.000000000,2088.00,100,2089.99,100,17:16:00.379243479,2088.88,1,17:16:00.000000000,2088.00,100,17:16:03.190394064,2090.00,200,17:16:10.686912244,2090.00,3,17:16:58.287624198,2086.75,100,17:16:56.998133820,2088.00,200,17:16:58.521494417,2086.90,44,17:16:59.999999999,2086.75,100,2088.00,100,17:16:59.824639249,2087.51,10,0.50,2.50,,2087.97961,60,211,733,23,310,71,0,1163,96,185,2088.29795,417,699,46,186,0,-31.00301,-0.16854,2087.49944,2089.88526
20200130,AMZN,17:17,17:17:00.000000000,2086.75,100,2088.00,100,17:17:03.673130106,2087.00,1,17:17:19.984496126,2086.80,100,17:17:00.000000000,2088.00,100,17:17:11.604600346,2087.69,10,17:17:47.624411413,2084.10,100,17:17:54.964868332,2084.95,100,17:17:58.185601810,2084.16,10,17:17:59.999999999,2085.00,100,2086.00,100,17:17:59.537295942,2085.12,6,0.05,2.70,,2085.7437,142,1045,1370,1,794,861,0,3406,143,665,2086.38108,1677,1018,577,799,0,-8.45273,-0.10778,2085.72141,2087.0246
20200130,AMZN,17:18,17:18:00.000000000,2085.00,100,2086.00,100,17:18:00.255646686,2085.35,1,17:18:00.000000000,2085.00,100,17:18:01.349456602,2086.80,100,17:18:01.351459604,2086.56,31,17:18:45.493350164,2082.50,1100,17:18:58.795396647,2084.00,100,17:18:59.656317140,2082.51,100,17:18:59.999999999,2082.50,1100,2084.00,100,17:18:59.939556680,2083.00,5,1.00,2.96,,2083.75141,68,1364,2010,19,71,168,0,3457,153,175,2084.35554,534,1873,252,973,0,-69.10992,-0.35691,2083.65832,2085.67348
20200130,AMZN,17:19,17:19:00.000000000,2082.50,1100,2084.00,100,17:19:00.061859524,2082.50,100,17:19:00.000000000,2082.50,1100,17:19:00.000000000,2084.00,100,17:19:00.062296731,2083.13,10,17:19:41.448129711,2076.00,700,17:19:59.381788645,2078.36,100,17:19:45.768414394,2076.03,172,17:19:59.999999999,2076.01,100,2078.95,100,17:19:59.457665644,2077.50,1,0.50,4.91,,2080.26518,272,6336,4180,6,1384,630,0,12133,447,403,2079.41665,1493,4827,876,5340,0,-61.62787,-0.3149,2078.58964,2081.1387
20200130,AMZN,17:20,17:20:00.000000000,2076.01,100,2078.95,100,17:20:00.685892887,2077.00,38,17:20:45.621842038,2078.01,200,17:20:44.999619871,2080.00,1500,17:20:46.922771364,2079.85,1,17:20:00.122537209,2076.00,800,17:20:15.970660508,2077.00,100,17:20:11.327700743,2076.00,20,17:20:59.999999999,2076.00,700,2079.88,100,17:20:58.992770836,2076.01,23,0.95,3.89,,2077.56838,206,1357,2214,447,637,976,0,4126,281,1505,2077.47888,1700,1489,1118,1324,0,-35.66505,-0.09251,2076.89115,2078.9098
20200130,AMZN,17:21,17:21:00.000000000,2076.00,700,2079.88,100,17:21:00.078685184,2076.79,10,17:21:29.521530218,2077.00,100,17:21:00.074017104,2079.89,100,17:21:24.559168467,2078.87,13,17:21:00.000000000,2076.00,700,17:21:08.908912416,2077.00,100,17:21:09.922015591,2076.00,45,17:21:59.999999999,2076.01,100,2077.49,100,17:21:59.269366771,2077.00,4,0.95,3.89,,2076.7459,100,379,842,0,549,1289,0,1780,144,1279,2077.7201,1812,614,188,445,0,-19.03034,-0.13495,2076.2065,2077.90816
20200130,AMZN,17:22,17:22:00.000000000,2076.01,100,2077.49,100,17:22:00.082483562,2076.93,2,17:22:56.890601665,2077.50,100,17:22:01.912012442,2078.00,1200,17:22:56.609606840,2077.99,5,17:22:41.903758147,2075.10,100,17:22:52.482224683,2076.07,100,17:22:42.021098545,2075.16,5,17:22:59.999999999,2076.61,200,2077.98,400,17:22:59.525441114,2077.16,3,0.07,2.71,,2076.75739,212,1238,1999,130,881,3178,0,6872,242,554,2076.8116,2217,1588,2341,1280,0,-12.07967,0.12252,2076.06457,2077.71335
20200130,AMZN,17:23,17:23:00.000000000,2076.61,200,2077.98,400,17:23:00.014461551,2077.80,4,17:23:00.000000000,2076.61,200,17:23:00.000000000,2077.98,400,17:23:06.591315447,2077.81,5,17:23:19.266442339,2075.00,1300,17:23:17.045492901,2075.95,100,17:23:20.361469036,2075.00,5,17:23:59.999999999,2075.20,100,2076.99,100,17:23:59.816785080,2075.50,2,0.75,2.42,,2075.5296,156,2871,1682,7,329,288,0,3981,229,1196,2075.92613,525,2337,359,1956,0,-55.47425,-0.30709,2075.54741,2076.95259
20200130,AMZN,17:24,17:24:00.000000000,2075.20,100,2076.99,100,17:24:00.028971575,2076.0950,2,17:24:13.570886606,2076.10,100,17:24:22.305947740,2078.00,2500,17:24:11.799603645,2077.00,2,17:24:00.000000000,2075.20,100,17:24:04.976509760,2076.00,200,17:24:01.251028017,2075.20,4,17:24:59.999999999,2075.31,200,2076.80,100,17:24:59.464053372,2076.80,170,0.20,2.59,,2076.12036,94,266,1737,13,770,987,0,3010,156,763,2076.25518,1432,1344,539,458,0,-0.69352,0.18641,2075.51269,2076.85926
20200130,AMZN,17:25,17:25:00.000000000,2075.31,200,2076.80,100,17:25:00.295230075,2076.75,20,17:25:57.068428084,2076.10,200,17:25:59.644787444,2078.00,900,17:25:59.767893181,2077.89,25,17:25:14.329644330,2075.00,400,17:25:46.086620498,2075.95,100,17:25:15.371759396,2075.00,10,17:25:59.999999999,2076.10,200,2078.00,800,17:25:59.787321216,2077.21,8,0.60,1.90,,2075.81775,74,1827,1033,1,1676,2004,0,6160,217,381,2075.48895,1844,760,2135,1802,0,4.11989,0.03988,2075.16448,2076.60503
20200130,AMZN,17:26,17:26:00.000000000,2076.10,200,2078.00,800,17:26:00.731851260,2076.10,2,17:26:58.985436888,2077.90,100,17:26:58.985333291,2081.68,200,17:26:57.849915361,2080.00,5,17:26:00.000000000,2076.10,200,17:26:32.681215477,2077.45,100,17:26:00.731851260,2076.10,2,17:26:59.999999999,2077.00,100,2081.00,100,17:26:59.887226708,2078.31,4,1.00,4.68,,2078.23116,116,367,1491,116,2013,2869,0,6125,252,731,2077.49422,1453,1978,2794,631,0,48.30343,0.22913,2076.24266,2077.96929
20200130,AMZN,17:27,17:27:00.000000000,2077.00,100,2081.00,100,17:27:00.654749949,2077.12,2,17:27:39.296570605,2078.52,100,17:27:00.000000000,2081.00,100,17:27:02.052745084,2080.00,10,17:27:00.000000000,2077.00,100,17:27:45.799797435,2078.80,100,17:27:08.189587628,2077.01,10,17:27:59.999999999,2078.50,100,2079.99,100,17:27:59.896048295,2079.2450,10,0.30,4.00,,2078.51056,114,3391,1287,11,131,50,0,4306,98,564,2077.38357,498,805,169,3398,0,-68.01103,-0.43692,2077.97898,2080.31576
20200130,AMZN,17:28,17:28:00.000000000,2078.50,100,2079.99,100,17:28:00.334993428,2078.50,2,17:28:12.836940770,2079.00,100,17:28:02.549947251,2080.76,100,17:28:01.418596718,2080.00,56,17:28:00.000000000,2078.50,100,17:28:37.138403646,2079.00,100,17:28:00.334993428,2078.50,2,17:28:59.999999999,2079.00,200,2080.00,100,17:28:59.980797590,2079.02,4,0.50,2.26,,2078.95833,84,1609,936,7,829,183,0,3527,144,37,2078.80054,863,666,511,1524,0,-31.72625,-0.20953,2078.52433,2080.2311
20200130,AMZN,17:29,17:29:00.000000000,2079.00,200,2080.00,100,17:29:00.651497868,2079.13,4,17:29:04.940626189,2082.14,100,17:29:04.937231932,2083.37,1000,17:29:04.937239777,2083.37,258,17:29:42.426076564,2075.01,100,17:29:41.779332491,2076.75,100,17:29:41.684211462,1870.68,23,17:29:59.999999999,2075.50,100,2079.42,100,17:29:59.829749193,2076.00,4,0.10,4.49,,2080.3525,312,1501,1826,116,1505,1583,0,6287,225,244,2059.86164,2549,1790,1052,1140,0,-8.14872,0.0051,2078.46783,2080.94084
20200130,AMZN,17:30,17:30:00.000000000,2075.50,100,2079.42,100,17:30:00.049314833,2077.90,1,17:30:14.038216520,2076.05,100,17:30:07.765228967,2080.00,200,17:30:07.765518870,2079.50,129,17:30:18.739436325,2075.01,400,17:30:18.743328550,2076.99,100,17:30:19.837857935,2075.01,9,17:30:59.999999999,2075.97,100,2077.50,200,17:30:59.433945144,2076.10,4,1.40,4.94,,2075.53047,158,696,1278,4,513,0,0,1877,115,614,2078.71831,803,1526,24,138,0,-154.01279,-0.43747,2075.46847,2078.24649
20200130,AMZN,17:31,17:31:00.000000000,2075.97,100,2077.50,200,17:31:00.323169314,2076.10,3,17:31:00.000000000,2075.97,100,17:31:21.539739719,2079.00,200,17:31:25.797738834,2077.98,2,17:31:18.197287759,2075.00,1300,17:31:19.183862239,2075.81,100,17:31:19.183568691,2073.32,1,17:31:59.999999999,2075.10,100,2077.00,200,17:31:57.934878490,2075.55,1,0.45,3.99,,2075.19743,154,5947,1447,14,363,900,0,8477,271,194,2075.52062,1721,1388,2508,3054,0,-40.1441,-0.40696,2075.21587,2077.54309
20200130,AMZN,17:32,17:32:00.000000000,2075.10,100,2077.00,200,17:32:00.231597343,2076.00,1,17:32:53.970146122,2076.07,100,17:32:01.476550679,2077.50,500,17:32:57.424318518,2077.00,25,17:32:00.000000000,2075.10,100,17:32:27.105507175,2075.50,100,17:32:03.885612149,2075.10,2,17:32:59.999999999,2075.19,100,2077.00,200,17:32:59.158891742,2076.88,5,0.32,2.40,,2075.81148,52,42,797,0,275,753,0,1484,98,383,2076.04402,468,230,854,315,0,0.60512,0.05064,2075.16801,2076.8774
20200130,AMZN,17:33,17:33:00.000000000,2075.19,100,2077.00,200,17:33:00.150927818,2076.09,2,17:33:03.751402912,2076.00,500,17:33:05.068431679,2077.50,600,17:33:01.996800869,2077.00,2,17:33:40.978282431,2070.00,3800,17:33:42.477098946,2072.40,100,17:33:42.490377682,2070.00,1,17:33:59.999999999,2070.23,200,2073.00,200,17:33:59.579425093,2070.68,1,1.00,4.99,,2072.91638,224,2546,2715,1,132,193,0,5114,263,473,2072.59004,629,2651,407,1900,0,-111.8726,-0.36698,2071.8447,2074.81732
20200130,AMZN,17:34,17:34:00.000000000,2070.23,200,2073.00,200,17:34:00.117258359,2070.46,1,17:34:52.719294731,2071.83,100,17:34:21.936094950,2075.00,500,17:34:21.936112044,2073.63,2,17:34:19.425077470,2070.00,4100,17:34:04.894742520,2071.00,100,17:34:15.172026959,2070.00,9,17:34:59.999999999,2070.00,300,2072.00,100,17:34:58.336227943,2070.20,2,0.17,5.00,,2070.39122,192,6350,1762,366,517,664,0,9527,305,132,2070.71053,1146,1510,716,6287,0,-45.77233,-0.35884,2070.4109,2072.57177
20200130,AMZN,17:35,17:35:00.000000000,2070.00,300,2072.00,100,17:35:00.540819769,2071.99,3,17:35:21.954721122,2070.20,100,17:35:00.000000000,2072.00,100,17:35:01.677255846,2072.00,1,17:35:00.000000000,2070.00,300,17:35:39.163961739,2071.00,100,17:35:11.728276385,2070.00,1,17:35:59.999999999,2070.00,100,2071.00,100,17:35:59.954879291,2070.01,473,0.98,2.00,,2070.20311,34,1216,1294,55,192,62,0,2487,147,332,2070.31596,253,1329,268,969,0,-50.27242,-0.3901,2070.0047,2071.64381
20200130,AMZN,17:36,17:36:00.000000000,2070.00,100,2071.00,100,17:36:00.480628922,2070.01,21,17:36:55.032032062,2072.05,100,17:36:55.539184645,2074.00,100,17:36:55.821800938,2073.93,6,17:36:15.211146228,2067.00,400,17:36:14.790558760,2068.75,100,17:36:14.892230233,2068.00,1,17:36:59.999999999,2070.50,200,2073.99,200,17:36:59.968366945,2070.50,1,0.75,4.43,,2070.11953,168,1093,4337,310,1880,2001,100,9509,293,212,2069.70047,2504,2180,1722,3315,0,15.87422,-1.11246,2068.90369,2071.35606
20200130,AMZN,17:37,17:37:00.000000000,2070.50,200,2073.99,200,17:37:00.319006723,2072.00,1,17:37:51.793847945,2072.05,100,17:37:56.592856998,2074.00,300,17:37:04.000456577,2073.99,50,17:37:00.000000000,2070.50,200,17:37:16.589940795,2073.38,100,17:37:10.416332506,2071.02,10,17:37:59.999999999,2071.30,100,2073.99,200,17:37:57.303637866,2072.05,1,1.44,3.49,,2072.60728,126,128,685,60,459,171,0,1272,101,231,2072.26104,909,305,235,54,0,7.66824,0.02523,2071.24974,2073.80043
20200130,AMZN,17:38,17:38:00.000000000,2071.30,100,2073.99,200,17:38:00.818643753,2072.05,3,17:38:36.701484820,2077.00,100,17:38:28.797207460,2078.00,300,17:38:28.796503060,2077.53,89,17:38:00.000000000,2071.30,100,17:38:08.531384941,2073.54,100,17:38:00.818643753,2072.05,3,17:38:59.999999999,2073.40,100,2077.00,100,17:38:57.062119157,2076.43,2,0.98,5.03,,2075.14967,218,227,1042,6,1702,1099,0,3879,208,197,2073.09294,1155,1122,1459,340,0,32.18471,0.16347,2073.18339,2076.65959
20200130,AMZN,17:39,17:39:00.000000000,2073.40,100,2077.00,100,17:39:00.188243841,2076.70,94,17:39:53.312813090,2075.10,100,17:39:01.841263365,2077.20,100,17:39:13.096525633,2077.00,25,17:39:00.000000000,2073.40,100,17:39:37.575306054,2075.30,100,17:39:04.214174219,2073.50,9,17:39:59.999999999,2074.00,100,2077.00,500,17:39:59.243224046,2074.05,18,1.71,3.70,,2075.35544,76,141,661,0,235,55,0,872,99,220,2074.90827,429,391,137,135,0,-14.30046,-0.07986,2073.89604,2076.74158
20200130,AMZN,17:40,17:40:00.000000000,2074.00,100,2077.00,500,17:40:01.148621448,2075.00,10,17:40:49.270970489,2075.51,100,17:40:00.000000000,2077.00,500,17:40:05.910077287,2076.90,100,17:40:37.315759260,2073.00,900,17:40:39.329027233,2074.00,100,17:40:41.534377718,2073.28,9,17:40:59.999999999,2073.00,1100,2076.98,200,17:40:59.566761012,2075.00,50,0.99,3.98,,2075.64,126,184,1167,0,2200,606,0,4090,169,67,2074.89851,2065,832,796,464,0,46.59645,0.15738,2074.14579,2076.67004
20200130,AMZN,17:41,17:41:00.000000000,2073.00,1100,2076.98,200,17:41:01.013944751,2075.00,1,17:41:54.930117784,2076.50,300,17:41:20.663257774,2079.90,100,17:41:20.664285649,2078.50,4,17:41:00.000000000,2073.00,1100,17:41:13.090384194,2076.80,100,17:41:06.343814340,2074.00,6,17:41:59.999999999,2076.50,300,2078.78,100,17:41:59.788834500,2077.30,2,1.80,4.90,,2076.8231,130,23,437,41,1437,402,0,2291,147,49,2076.56673,1292,296,637,115,0,50.93845,0.22201,2074.7997,2078.18932
20200130,AMZN,17:42,17:42:00.000000000,2076.50,300,2078.78,100,17:42:00.171150374,2078.78,1,17:42:16.439366661,2077.33,100,17:42:00.000000000,2078.78,100,17:42:00.171150374,2078.78,1,17:42:52.189435765,2075.00,500,17:42:50.457804886,2077.00,100,17:42:52.189446824,2075.40,64,17:42:59.999999999,2075.01,200,2078.00,600,17:42:59.508612386,2076.74,5,0.49,3.00,,2076.80904,70,683,1082,0,40,87,0,1497,91,395,2077.31134,193,1333,163,203,0,-62.72378,-0.38238,2076.44704,2078.40217
20200130,AMZN,17:43,17:43:00.000000000,2075.01,200,2078.00,600,17:43:02.270158975,2076.66,1,17:43:31.481727167,2075.52,100,17:43:00.000000000,2078.00,600,17:43:31.682222860,2077.90,1,17:43:05.822079888,2075.00,400,17:43:52.239414917,2076.95,100,17:43:53.409086545,2075.30,4,17:43:59.999999999,2075.00,300,2076.95,100,17:43:57.229500860,2076.00,13,1.48,3.00,,2076.33095,72,0,241,1,334,0,0,517,62,59,2076.52839,252,196,76,52,0,-2.4236,-0.01275,2075.18202,2077.534
20200130,AMZN,17:44,17:44:00.000000000,2075.00,300,2076.95,100,17:44:00.540214482,2076.00,2,17:44:16.990703293,2076.00,100,17:44:05.009529535,2077.00,300,17:44:38.717279770,2076.94,65,17:44:38.906924953,2074.00,400,17:44:52.947140332,2074.95,100,17:44:52.434770309,2073.20,83,17:44:59.999999999,2074.00,200,2075.80,100,17:44:59.814870424,2074.90,1,0.95,3.00,,2074.55063,106,3121,906,108,721,2,0,4479,176,379,2075.98452,1094,934,567,2263,0,-85.57424,-0.38294,2074.6612,2076.68998
20200130,AMZN,17:45,17:45:00.000000000,2074.00,200,2075.80,100,17:45:01.017773930,2074.11,1,17:45:00.000000000,2074.00,200,17:45:00.000000000,2075.80,100,17:45:03.111392016,2075.00,5,17:45:15.890427349,2072.01,100,17:45:43.900381483,2073.00,100,17:45:15.890421587,2072.08,3,17:45:59.999999999,2072.50,100,2074.90,100,17:45:55.368975157,2073.00,3,0.80,2.99,,2073.32574,80,721,803,12,257,56,0,1789,96,60,2072.30583,394,640,215,600,0,-53.43712,-0.28015,2072.54665,2074.80783
20200130,AMZN,17:46,17:46:00.000000000,2072.50,100,2074.90,100,17:46:00.201371601,2074.90,18,17:46:51.406803976,2073.00,100,17:46:08.192824263,2075.00,1200,17:46:00.201371601,2074.90,18,17:46:09.692974929,2071.25,200,17:46:53.792939234,2073.00,100,17:46:26.865445948,2071.50,1,17:46:59.999999999,2071.50,100,2073.00,100,17:46:58.531976556,2072.08,100,0.75,3.68,,2072.4926,110,876,1220,0,524,100,0,2393,118,327,2072.30786,644,1132,125,819,0,-56.5842,-0.20077,2071.83099,2074.14824
20200130,AMZN,17:47,17:47:00.000000000,2071.50,100,2073.00,100,17:47:00.369671445,2072.12,3,17:47:55.655142392,2073.00,200,17:47:36.925909435,2075.00,300,17:47:29.253902433,2074.96,70,17:47:13.400379636,2070.51,500,17:47:13.159706857,2071.95,100,17:47:13.576224272,2070.51,100,17:47:59.999999999,2072.51,200,2074.00,100,17:47:59.412342335,2073.2550,1,0.50,4.00,,2072.80079,136,331,1305,2,2359,1611,0,5575,167,33,2071.82803,2269,1181,1575,583,0,69.05013,0.34833,2071.34092,2073.50947
20200130,AMZN,17:48,17:48:00.000000000,2072.51,200,2074.00,100,17:48:02.009835298,2073.25,1,17:48:45.453688492,2073.00,300,17:48:00.000000000,2074.00,100,17:48:23.492198586,2074.00,5,17:48:17.677734010,2071.45,100,17:48:17.676131250,2073.50,100,17:48:02.954324073,2072.50,10,17:48:59.999999999,2073.00,300,2074.00,400,17:48:57.938202827,2073.49,5,0.94,2.55,,2073.35634,40,145,359,55,138,261,0,774,63,184,2073.14908,375,378,153,52,0,12.82364,0.0038,2072.63209,2073.99649
20200130,AMZN,17:49,17:49:00.000000000,2073.00,300,2074.00,400,17:49:00.171549539,2073.90,48,17:49:46.623014541,2077.60,100,17:49:46.622969202,2080.00,2100,17:49:53.877064256,2079.74,194,17:49:00.000000000,2073.00,300,17:49:00.000000000,2074.00,400,17:49:02.663435312,2073.00,25,17:49:59.999999999,2075.42,100,2079.81,100,17:49:59.597088424,2077.40,3,0.46,4.95,,2076.52581,252,639,1201,108,2412,3840,0,8055,279,145,2075.24855,2443,1336,4005,416,0,56.05562,0.27199,2074.55399,2077.45378
20200130,AMZN,17:50,17:50:00.000000000,2075.42,100,2079.81,100,17:50:00.157123443,2077.6650,10,17:50:00.726042565,2076.69,100,17:50:00.000000000,2079.81,100,17:50:00.726004901,2079.75,87,17:50:24.883426851,2073.10,100,17:50:43.409721322,2075.00,100,17:50:46.466959799,2073.75,4,17:50:59.999999999,2073.50,100,2075.00,100,17:50:59.686393276,2074.10,1,1.00,4.39,,2076.49898,72,400,965,15,852,285,0,2421,109,96,2075.7249,826,1134,228,329,0,8.07105,-0.00885,2074.34021,2076.34892
20200130,AMZN,17:51,17:51:00.000000000,2073.50,100,2075.00,100,17:51:01.257721930,2075.00,6,17:51:57.993513908,2075.69,100,17:51:57.946083267,2076.66,200,17:51:57.993419698,2076.66,32,17:51:22.072830683,2072.00,500,17:51:52.751201642,2074.00,100,17:51:39.519757443,2072.06,4,17:51:59.999999999,2074.51,200,2076.65,200,17:51:58.166451135,2074.50,1,0.50,3.00,,2074.29786,130,827,795,0,475,571,0,2295,122,373,2074.48847,565,357,745,1001,0,-16.50087,-0.13707,2073.11701,2074.9714
20200130,AMZN,17:52,17:52:00.000000000,2074.51,200,2076.65,200,17:52:01.340980090,2075.00,7,17:52:45.285313152,2076.01,100,17:52:50.331866845,2078.50,100,17:52:47.428949860,2077.00,20,17:52:20.469785999,2072.50,100,17:52:08.523776763,2076.00,100,17:52:22.680647667,2073.00,7,17:52:59.999999999,2074.00,200,2077.00,300,17:52:59.671619993,2076.00,74,0.74,4.50,,2076.14153,130,1422,763,83,964,562,0,3586,109,208,2073.1625,1189,1603,385,617,0,-6.91704,-0.08081,2074.60927,2076.88439
20200130,AMZN,17:53,17:53:00.000000000,2074.00,200,2077.00,300,17:53:02.237184199,2076.95,58,17:53:41.092612204,2075.00,100,17:53:00.000000000,2077.00,300,17:53:02.237184199,2076.95,58,17:53:06.586880584,2073.00,500,17:53:56.453283988,2074.95,100,17:53:48.015029172,2073.01,5,17:53:59.999999999,2073.00,500,2075.00,400,17:53:59.372473284,2073.31,4,0.25,3.40,,2074.42813,78,206,595,9,237,39,0,1018,55,68,2073.76471,293,325,282,186,0,-19.03585,-0.14036,2073.3675,2075.43448
20200130,AMZN,17:54,17:54:00.000000000,2073.00,500,2075.00,400,17:54:01.129222993,2074.00,2,17:54:49.677954061,2074.02,200,17:54:47.034967049,2075.25,100,17:54:40.477779666,2075.00,1,17:54:00.000000000,2073.00,500,17:54:38.863341447,2074.00,100,17:54:11.824214181,2073.00,10,17:54:59.999999999,2074.00,400,2075.25,100,17:54:54.208582251,2074.02,20,0.50,2.00,,2073.73331,96,785,1261,34,189,585,0,2707,88,147,2073.83279,1081,605,518,650,0,-31.67787,-0.18255,2073.2574,2074.99179
20200130,AMZN,17:55,17:55:00.000000000,2074.00,400,2075.25,100,17:55:00.371187925,2074.98,1,17:55:00.000000000,2074.00,400,17:55:00.000000000,2075.25,100,17:55:09.806570016,2075.00,1,17:55:22.495935647,2072.00,800,17:55:16.624264404,2073.25,100,17:55:26.850352998,2072.10,31,17:55:59.999999999,2073.05,200,2074.96,100,17:55:53.039140045,2073.17,1,0.23,3.00,,2073.59419,122,311,737,45,262,46,0,1337,68,64,2073.2725,476,594,32,299,0,-40.47345,-0.19494,2072.67842,2074.98582
20200130,AMZN,17:56,17:56:00.000000000,2073.05,200,2074.96,100,17:56:01.196608605,2073.20,5,17:56:48.211480255,2073.55,100,17:56:00.000000000,2074.96,100,17:56:43.587943074,2074.60,68,17:56:19.203511837,2072.01,100,17:56:28.474966721,2073.37,100,17:56:19.203504832,2072.05,78,17:56:59.999999999,2073.10,100,2074.80,300,17:56:58.871522053,2073.00,2,0.87,2.95,,2073.29318,146,440,1073,22,1022,279,0,2719,80,117,2073.58803,880,1450,217,289,0,-29.63921,-0.10543,2072.64368,2074.80622
20200130,AMZN,17:57,17:57:00.000000000,2073.10,100,2074.80,300,17:57:00.066688142,2073.10,1,17:57:00.000000000,2073.10,100,17:57:04.911997732,2074.96,200,17:57:01.081694340,2074.00,4,17:57:00.066687247,2072.60,100,17:57:03.544001993,2073.95,100,17:57:06.936481823,2072.60,8,17:57:59.999999999,2073.00,200,2074.85,100,17:57:58.720070646,2073.84,3,1.35,2.36,,2073.39043,46,17,109,0,52,55,0,187,33,46,2073.73478,95,56,59,23,0,-24.22995,-0.10442,2072.79278,2074.67453
20200130,AMZN,17:58,17:58:00.000000000,2073.00,200,2074.85,100,17:58:00.074865935,2073.11,2,17:58:41.704135460,2073.10,200,17:58:30.623262348,2074.96,200,17:58:32.701848312,2074.96,45,17:58:30.267773928,2072.50,100,17:58:26.134322615,2073.80,100,17:58:23.091228954,2072.60,67,17:58:59.999999999,2072.64,100,2074.45,100,17:58:58.146962283,2074.00,50,1.28,2.46,,2073.52122,112,556,769,54,472,658,0,2123,99,386,2073.09451,987,724,442,356,0,1.6439,0.0129,2072.77093,2074.61958
20200130,AMZN,17:59,17:59:00.000000000,2072.64,100,2074.45,100,17:59:00.302512010,2073.11,10,17:59:49.319523690,2074.10,100,17:59:46.507906215,2074.93,100,17:59:47.807160150,2074.94,75,17:59:04.506391954,2072.51,100,17:59:24.121677356,2074.00,100,17:59:13.642630336,2072.61,1,17:59:59.999999999,2073.14,100,2074.86,100,17:59:59.668975907,2074.00,1,0.50,1.99,,2073.89584,80,345,384,1,645,185,0,1377,96,183,2074.20262,622,535,219,184,0,-6.49092,-0.07367,2073.14059,2074.51742
20200130,AMZN,18:00,18:00:00.000000000,2073.14,100,2074.86,100,18:00:03.641739724,2073.22,2,18:00:25.860901576,2075.60,100,18:00:31.031200484,2077.00,400,18:00:26.858144693,2076.10,65,18:00:02.136163571,2072.51,100,18:00:03.453240180,2074.50,100,18:00:04.736450504,2072.62,5,18:00:59.999999999,2074.01,600,2076.79,100,18:00:59.514365175,2075.00,10,0.50,3.50,,2075.37013,154,719,507,0,1176,2587,0,4354,132,635,2074.33567,868,995,3060,66,0,46.13562,0.37002,2073.88221,2076.02384
20200130,AMZN,18:01,18:01:00.000000000,2074.01,600,2076.79,100,18:01:02.607361678,2075.50,10,18:01:55.338493132,2074.20,200,18:01:00.000000000,2076.79,100,18:01:07.109534564,2076.69,5,18:01:38.812339783,2073.53,100,18:01:14.390969103,2075.00,100,18:01:45.370016517,2073.60,20,18:01:59.999999999,2074.20,100,2076.60,100,18:01:58.695935858,2076.40,90,1.37,3.13,,2075.12318,86,106,807,0,990,155,0,1711,78,347,2074.24495,1145,537,247,129,0,13.92461,0.09629,2073.86214,2076.31049
20200130,AMZN,18:02,18:02:00.000000000,2074.20,100,2076.60,100,18:02:00.339616357,2076.58,2,18:02:54.335354217,2076.00,100,18:02:02.650598576,2078.00,100,18:02:00.638738820,2077.00,13,18:02:01.801105730,2073.55,100,18:02:57.807034199,2076.48,100,18:02:01.080108437,2074.21,2,18:02:59.999999999,2075.10,100,2076.48,100,18:02:57.067529610,2076.00,87,1.00,4.45,,2076.67582,116,110,157,0,671,693,0,1605,59,26,2074.95462,711,378,542,0,0,102.62741,0.31846,2074.90919,2077.55768
